episode,algorithm,seed,num_aggs,season,eps_per_agg,exp_num,cumulative_reward
0,ODT,1234,4,spring,1000,4111,-67.02847828083053
1,ODT,1234,4,spring,1000,4111,-67.02271524245913
2,ODT,1234,4,spring,1000,4111,-67.01992961249046
3,ODT,1234,4,spring,1000,4111,-67.10014202884207
4,ODT,1234,4,spring,1000,4111,-67.21312909772499
5,ODT,1234,4,spring,1000,4111,-67.34380178221178
6,ODT,1234,4,spring,1000,4111,-67.43699956128759
7,ODT,1234,4,spring,1000,4111,-67.42707789177062
8,ODT,1234,4,spring,1000,4111,-67.41921922384721
9,ODT,1234,4,spring,1000,4111,-67.47980496290778
10,ODT,1234,4,spring,1000,4111,-67.50031821874357
11,ODT,1234,4,spring,1000,4111,-67.51728454446739
12,ODT,1234,4,spring,1000,4111,-67.53174032105568
13,ODT,1234,4,spring,1000,4111,-67.5196438752349
14,ODT,1234,4,spring,1000,4111,-67.57639513632138
15,ODT,1234,4,spring,1000,4111,-67.5614496633788
16,ODT,1234,4,spring,1000,4111,-67.54494507312045
17,ODT,1234,4,spring,1000,4111,-67.56592925050276
18,ODT,1234,4,spring,1000,4111,-67.67173836325344
19,ODT,1234,4,spring,1000,4111,-67.80039885127688
20,ODT,1234,4,spring,1000,4111,-67.86890070686357
21,ODT,1234,4,spring,1000,4111,-67.96092820553116
22,ODT,1234,4,spring,1000,4111,-68.14701740073066
23,ODT,1234,4,spring,1000,4111,-68.3588323133037
24,ODT,1234,4,spring,1000,4111,-68.43339753126908
25,ODT,1234,4,spring,1000,4111,-68.48811212974232
26,ODT,1234,4,spring,1000,4111,-68.51372492756504
27,ODT,1234,4,spring,1000,4111,-68.59741417699145
28,ODT,1234,4,spring,1000,4111,-68.67521839225365
29,ODT,1234,4,spring,1000,4111,-68.6706677831773
30,ODT,1234,4,spring,1000,4111,-68.65572451946333
31,ODT,1234,4,spring,1000,4111,-68.64235021974129
32,ODT,1234,4,spring,1000,4111,-68.66996290719584
33,ODT,1234,4,spring,1000,4111,-68.68641614691802
34,ODT,1234,4,spring,1000,4111,-68.69190338925009
35,ODT,1234,4,spring,1000,4111,-68.6703142546548
36,ODT,1234,4,spring,1000,4111,-68.6766667800931
37,ODT,1234,4,spring,1000,4111,-68.67438859981146
38,ODT,1234,4,spring,1000,4111,-68.6458796459896
39,ODT,1234,4,spring,1000,4111,-68.59421946344426
40,ODT,1234,4,spring,1000,4111,-68.52934170237653
41,ODT,1234,4,spring,1000,4111,-68.49106859185206
42,ODT,1234,4,spring,1000,4111,-68.45430692085365
43,ODT,1234,4,spring,1000,4111,-68.39642135883254
44,ODT,1234,4,spring,1000,4111,-68.33397543968542
45,ODT,1234,4,spring,1000,4111,-68.25278983271565
46,ODT,1234,4,spring,1000,4111,-68.19493956136516
47,ODT,1234,4,spring,1000,4111,-68.13336199425612
48,ODT,1234,4,spring,1000,4111,-68.01376517466286
49,ODT,1234,4,spring,1000,4111,-67.8988532468483
50,ODT,1234,4,spring,1000,4111,-67.77592966778855
51,ODT,1234,4,spring,1000,4111,-67.66407070446142
52,ODT,1234,4,spring,1000,4111,-67.54355610272941
53,ODT,1234,4,spring,1000,4111,-67.42800075037314
54,ODT,1234,4,spring,1000,4111,-67.32252496631575
55,ODT,1234,4,spring,1000,4111,-67.20278181881841
56,ODT,1234,4,spring,1000,4111,-67.09915146239251
57,ODT,1234,4,spring,1000,4111,-66.98233626454889
58,ODT,1234,4,spring,1000,4111,-66.86915473583909
